// Creator: RBR Ltd.
// Create time: 2026-07-20T06:51:36
// Instrument model firmware and serialID: RBRconcerto³ 1.160 241494
// Sample period: 0.5 second
// Processing history:
//	C:\Users\Domeau\Documents\MEDIMEER\Python\Somlit_rbr_toolbox\proc_data\rbr_concerto_profile_0_2026-05-20T07-19-59_to_2026-05-20T07-24-44.rsk opened using pyRSKtools v1.3.0.
//	Sea pressure calculated using an atmospheric pressure of 10.1325 dbar.
//	Zero-order hold corrected for channel(s) conductivity, temperature, pressure, par, sea_pressure, depth, salinity, speed_of_sound, specific_conductivity. Hold points were treated with interp.
//	Channel temperature aligned using lag(s) -0.045,-0.045 and shiftfill zeroorderhold
//	Depth calculated using the TEOS-10 library and a latitude of 49.3188 degrees
//	Profiling velocity calculated from depth, filtered with a windowLength of 3 samples.
//	Practical Salinity derived using TEOS-10 library
//	Potential density anomal derived using the TEOS-10 library.
//	Remove loops with the threshold of 0.05 m/s.
//	Binned with respect to depth using [30.625  0.75 ] boundaries with [0.25] m bin size.
// Comment: up CAST

// timestamp(yyyy-mm-ddTHH:MM:ss.FFF),    conductivity(mS/cm),    temperature(°C),    par(µmol/m²/s),    depth(m),    salinity(PSU),    density_anomaly(kg/m³),    cast_direction
2026-05-20T07:24:29.000,    46.18953323364258,    15.069399722036906,    98.03954315185547,    12.0,    37.93209438943969,    28.221514327948626,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    12.25,    nan,    nan,    u
2026-05-20T07:24:28.500,    46.180633544921875,    15.049003604217432,    90.88239288330078,    12.5,    37.94354616529408,    28.2349629143323,    u
2026-05-20T07:24:28.000,    46.165679931640625,    15.023683170438744,    85.01144409179688,    12.75,    37.95424592993277,    28.248934637792672,    u
2026-05-20T07:24:27.500,    46.15275192260742,    14.994146733079106,    79.21607971191406,    13.0,    37.97094811714506,    28.268480527195152,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    13.25,    nan,    nan,    u
2026-05-20T07:24:27.000,    46.14055252075195,    14.977069704560563,    74.15403747558594,    13.5,    37.97616379363795,    28.276358011596585,    u
2026-05-20T07:24:26.500,    46.148677825927734,    14.97817413287703,    70.09687805175781,    13.75,    37.98242357319958,    28.280953975187913,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    14.0,    nan,    nan,    u
2026-05-20T07:24:26.000,    46.166969299316406,    14.98245086602401,    66.61430358886719,    14.25,    37.99499370237085,    28.28970544240883,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    14.5,    nan,    nan,    u
2026-05-20T07:24:25.500,    46.177757263183594,    14.983737792819738,    61.658931732177734,    14.75,    38.00353579136091,    28.296021435106013,    u
2026-05-20T07:24:25.000,    46.18612289428711,    14.978077088366263,    56.199493408203125,    15.0,    38.01660980228098,    28.307397916035143,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    15.25,    nan,    nan,    u
2026-05-20T07:24:24.500,    46.1873893737793,    14.965733644552529,    50.81598663330078,    15.5,    38.02963603780777,    28.32024101867296,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    15.75,    nan,    nan,    u
2026-05-20T07:24:24.000,    46.18077850341797,    14.954321595956571,    46.37372589111328,    16.0,    38.03447411253303,    28.32655482908376,    u
2026-05-20T07:24:23.500,    46.136234283447266,    14.93758972431533,    43.40317916870117,    16.25,    38.009450692280716,    28.311013448860876,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    16.5,    nan,    nan,    u
2026-05-20T07:24:23.000,    46.124229431152344,    14.91945587436203,    41.257080078125,    16.75,    38.0159397173595,    28.320100005722452,    u
2026-05-20T07:24:22.500,    46.11445236206055,    14.885213018162176,    39.361572265625,    17.0,    38.04025251931959,    28.34655116187946,    u
2026-05-20T07:24:22.000,    46.09181213378906,    14.852190251578577,    36.736351013183594,    17.25,    38.05143317331779,    28.362588022941054,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    17.5,    nan,    nan,    u
2026-05-20T07:24:21.500,    46.0643310546875,    14.81091919587925,    33.62514114379883,    17.75,    38.0662024741271,    28.38323081795602,    u
2026-05-20T07:24:21.000,    46.02189254760742,    14.764528205385432,    30.587697982788086,    18.0,    38.072112528239124,    28.39816243535256,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    18.25,    nan,    nan,    u
2026-05-20T07:24:20.500,    45.968162536621094,    14.708827523281798,    28.1403865814209,    18.5,    38.07665840889469,    28.41409395897267,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    18.75,    nan,    nan,    u
2026-05-20T07:24:20.000,    45.93944549560547,    14.653053292189725,    26.21739387512207,    19.0,    38.10457610421842,    28.448063492425945,    u
