#;Mise en base des profils de sonde pour Sete 2025
#;Geosciences Montpellier, Place eugene Bataillon, 34095 Montpellier
#;Mesures realisees avec Sonde SEA BIRD SBE 19+
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;TURBIDITE;PAR;SALINITE;PROFONDEUR
22;02-06-2026;09:19:38;14.8807;0.6844;0.8267;25.706;38.097;25.75
22;02-06-2026;09:19:39;14.8773;0.7688;0.8799;24.542;38.0981;26.0
22;02-06-2026;09:19:39;14.8747;0.8198;0.9048;23.362;38.0991;26.25
22;02-06-2026;09:19:40;14.8729;0.8636;0.9301;22.173;38.1003;26.5
22;02-06-2026;09:19:40;14.8716;0.9095;0.9757;20.977;38.1015;26.75
22;02-06-2026;09:19:41;14.8707;0.9639;1.0282;19.825;38.1027;27.0
22;02-06-2026;09:19:41;14.8703;1.0406;1.0762;18.769;38.1037;27.25
22;02-06-2026;09:19:42;14.8699;1.1053;1.1078;17.712;38.1046;27.5
22;02-06-2026;09:19:42;14.8695;1.1646;1.1257;16.633;38.1052;27.75
22;02-06-2026;09:19:43;14.869;1.2252;1.1548;15.6;38.1058;28.0
22;02-06-2026;09:19:44;14.8686;1.2925;1.2286;14.639;38.1062;28.25
22;02-06-2026;09:19:44;14.8684;1.3541;1.3035;13.706;38.1064;28.5
22;02-06-2026;09:19:45;14.8686;1.4181;1.3951;12.759;38.1067;28.75
22;02-06-2026;09:19:45;14.8692;1.4892;1.5454;11.844;38.1071;29.0
22;02-06-2026;09:19:46;14.869;1.5315;1.6336;10.971;38.1072;29.25
22;02-06-2026;09:19:47;14.8685;1.5396;1.6158;10.147;38.1072;29.5
22;02-06-2026;09:19:48;14.8686;1.5494;1.6436;9.3413;38.1075;29.75
22;02-06-2026;09:19:49;14.8692;1.598;1.6462;8.5954;38.1077;30.0
22;02-06-2026;09:19:50;14.8704;1.6364;1.6171;7.9471;38.108;30.25
22;02-06-2026;09:19:51;14.8729;1.6371;1.6121;7.3199;38.1081;30.5
