#;Mise en base des profils de sonde pour Sete 2025
#;Geosciences Montpellier, Place eugene Bataillon, 34095 Montpellier
#;Mesures realisees avec Sonde SEA BIRD SBE 19+
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;TURBIDITE;PAR;SALINITE;PROFONDEUR
22;23-02-2026;09:53:20;12.8405;0.5557;0.8232;13.654;37.45;12.5
22;23-02-2026;09:53:21;12.8506;0.5235;0.8107;12.997;37.4576;12.75
22;23-02-2026;09:53:22;12.867;0.498;0.7901;12.547;37.4677;13.0
22;23-02-2026;09:53:23;12.9089;0.4849;0.7935;12.202;37.5056;13.25
22;23-02-2026;09:53:24;12.9629;0.4703;0.7879;11.789;37.549;13.5
22;23-02-2026;09:53:24;13.0321;0.4467;0.7691;11.373;37.6043;13.75
22;23-02-2026;09:53:25;13.0935;0.4256;0.7765;10.977;37.6655;14.0
22;23-02-2026;09:53:26;13.1336;0.3998;0.7682;10.576;37.6937;14.25
22;23-02-2026;09:53:26;13.1604;0.3573;0.7349;10.182;37.704;14.5
22;23-02-2026;09:53:27;13.1773;0.3205;0.7143;9.8147;37.7074;14.75
22;23-02-2026;09:53:28;13.1889;0.3003;0.7104;9.4906;37.7109;15.0
22;23-02-2026;09:53:28;13.1949;0.2906;0.7127;9.1853;37.7115;15.25
22;23-02-2026;09:53:29;13.198;0.2877;0.7238;8.8543;37.712;15.5
22;23-02-2026;09:53:29;13.1999;0.2873;0.746;8.5372;37.712;15.75
22;23-02-2026;09:53:30;13.2001;0.2815;0.7528;8.2775;37.711;16.0
22;23-02-2026;09:53:31;13.2023;0.278;0.7595;8.0248;37.7117;16.25
22;23-02-2026;09:53:31;13.2054;0.2774;0.7843;7.7506;37.7131;16.5
22;23-02-2026;09:53:32;13.2082;0.2758;0.8007;7.4834;37.7139;16.75
22;23-02-2026;09:53:33;13.21;0.2723;0.7959;7.2391;37.7136;17.0
22;23-02-2026;09:53:33;13.2114;0.2697;0.7943;7.0029;37.7135;17.25
22;23-02-2026;09:53:34;13.2123;0.2661;0.8065;6.7582;37.7135;17.5
22;23-02-2026;09:53:34;13.2128;0.266;0.8113;6.5146;37.7132;17.75
22;23-02-2026;09:53:35;13.2137;0.268;0.8098;6.2736;37.7132;18.0
22;23-02-2026;09:53:35;13.2148;0.2687;0.8165;6.0444;37.7134;18.25
22;23-02-2026;09:53:36;13.2159;0.2677;0.8235;5.8413;37.7135;18.5
22;23-02-2026;09:53:37;13.217;0.2627;0.82;5.6397;37.7136;18.75
22;23-02-2026;09:53:37;13.218;0.2572;0.8148;5.4343;37.7137;19.0
22;23-02-2026;09:53:38;13.2186;0.2557;0.82;5.2301;37.7135;19.25
22;23-02-2026;09:53:38;13.2188;0.2556;0.8292;5.0348;37.7134;19.5
22;23-02-2026;09:53:39;13.2188;0.258;0.8405;4.8513;37.7131;19.75
22;23-02-2026;09:53:39;13.2185;0.2597;0.8463;4.6709;37.7129;20.0
22;23-02-2026;09:53:40;13.2182;0.2622;0.8319;4.5055;37.7126;20.25
22;23-02-2026;09:53:41;13.2185;0.2641;0.8325;4.3418;37.7128;20.5
22;23-02-2026;09:53:41;13.2191;0.2653;0.8425;4.1891;37.7129;20.75
22;23-02-2026;09:53:42;13.2196;0.2664;0.8484;4.042;37.713;21.0
22;23-02-2026;09:53:42;13.22;0.266;0.8503;3.9065;37.7129;21.25
22;23-02-2026;09:53:43;13.2217;0.2601;0.849;3.7739;37.7135;21.5
22;23-02-2026;09:53:44;13.2246;0.2576;0.8491;3.6456;37.7155;21.75
22;23-02-2026;09:53:44;13.2275;0.2583;0.8518;3.5288;37.7168;22.0
22;23-02-2026;09:53:45;13.2305;0.2612;0.8531;3.4065;37.7179;22.25
22;23-02-2026;09:53:45;13.2337;0.2643;0.8535;3.2755;37.7198;22.5
22;23-02-2026;09:53:46;13.2363;0.2542;0.8714;3.1539;37.7204;22.75
22;23-02-2026;09:53:47;13.2392;0.2482;0.8908;3.0386;37.7215;23.0
22;23-02-2026;09:53:47;13.2427;0.2552;0.9016;2.9187;37.7239;23.25
22;23-02-2026;09:53:48;13.2456;0.2608;0.9107;2.8004;37.7253;23.5
22;23-02-2026;09:53:49;13.2475;0.2625;0.9265;2.6919;37.7254;23.75
22;23-02-2026;09:53:49;13.2483;0.2577;0.9495;2.6007;37.7253;24.0
22;23-02-2026;09:53:50;13.2489;0.2521;0.9645;2.5124;37.7252;24.25
22;23-02-2026;09:53:50;13.2499;0.2535;0.9532;2.4224;37.7258;24.5
22;23-02-2026;09:53:51;13.2507;0.2565;0.9431;2.3371;37.7264;24.75
22;23-02-2026;09:53:52;13.2513;0.26;0.9377;2.2578;37.7265;25.0
22;23-02-2026;09:53:52;13.2515;0.2603;0.936;2.1799;37.7265;25.25
22;23-02-2026;09:53:53;13.2515;0.2561;0.9365;2.0946;37.7263;25.5
22;23-02-2026;09:53:54;13.2516;0.2548;0.9342;2.0092;37.7262;25.75
22;23-02-2026;09:53:54;13.2517;0.2562;0.9309;1.9288;37.7262;26.0
22;23-02-2026;09:53:55;13.252;0.2602;0.9334;1.8561;37.7263;26.25
22;23-02-2026;09:53:55;13.2528;0.2599;0.9378;1.7837;37.7266;26.5
22;23-02-2026;09:53:56;13.2539;0.2574;0.9419;1.7122;37.7274;26.75
22;23-02-2026;09:53:57;13.2551;0.2573;0.9398;1.6451;37.7281;27.0
22;23-02-2026;09:53:57;13.2562;0.2608;0.9366;1.5872;37.7284;27.25
22;23-02-2026;09:53:58;13.257;0.2641;0.9662;1.5287;37.7287;27.5
22;23-02-2026;09:53:59;13.2575;0.2638;1.0001;1.4668;37.7288;27.75
22;23-02-2026;09:53:59;13.2578;0.2614;1.0228;1.4061;37.7288;28.0
22;23-02-2026;09:54:00;13.258;0.2585;1.041;1.3494;37.7288;28.25
22;23-02-2026;09:54:00;13.2582;0.2568;1.0587;1.2989;37.7289;28.5
22;23-02-2026;09:54:01;13.2583;0.2565;1.0719;1.2473;37.7289;28.75
22;23-02-2026;09:54:01;13.2584;0.2568;1.0873;1.1938;37.7289;29.0
22;23-02-2026;09:54:02;13.2586;0.2587;1.1124;1.1411;37.7289;29.25
22;23-02-2026;09:54:03;13.2587;0.261;1.1577;1.0897;37.7289;29.5
22;23-02-2026;09:54:08;13.2583;0.2634;1.3306;1.0408;37.7289;29.75
22;23-02-2026;09:54:11;13.2585;0.2715;1.3577;0.99062;37.7287;30.0
22;23-02-2026;09:54:14;13.2586;0.274;1.4476;0.94252;37.7288;30.25
22;23-02-2026;09:54:16;13.2589;0.2764;1.4692;0.88873;37.7291;30.5
