#;Mise en base des profils de sonde pour Sete 2025
#;Geosciences Montpellier, Place eugene Bataillon, 34095 Montpellier
#;Mesures realisees avec Sonde SEA BIRD SBE 19+
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;TURBIDITE;PAR;SALINITE;PROFONDEUR
22;29-01-2026;10:00:08;12.362;0.553;1.5479;5.6513;36.9901;10.0
22;29-01-2026;10:00:08;12.4203;0.5269;1.5865;5.3057;37.0317;10.25
22;29-01-2026;10:00:09;12.4981;0.4958;1.6174;5.0095;37.0955;10.5
22;29-01-2026;10:00:09;12.5868;0.464;1.5752;4.7498;37.1684;10.75
22;29-01-2026;10:00:10;12.676;0.4316;1.4927;4.5294;37.2348;11.0
22;29-01-2026;10:00:10;12.7618;0.4065;1.4234;4.3324;37.3065;11.25
22;29-01-2026;10:00:11;12.8436;0.3833;1.3765;4.1393;37.4012;11.5
22;29-01-2026;10:00:11;12.9173;0.3636;1.3426;3.9428;37.4873;11.75
22;29-01-2026;10:00:11;12.9778;0.3389;1.3045;3.7474;37.5394;12.0
22;29-01-2026;10:00:12;13.0216;0.3163;1.2545;3.5566;37.5639;12.25
22;29-01-2026;10:00:12;13.049;0.3091;1.1859;3.3731;37.5782;12.5
22;29-01-2026;10:00:13;13.0669;0.3049;1.1248;3.2067;37.5882;12.75
22;29-01-2026;10:00:13;13.0829;0.2931;1.0965;3.0583;37.6011;13.0
22;29-01-2026;10:00:14;13.0991;0.2777;1.0842;2.9174;37.6193;13.25
22;29-01-2026;10:00:14;13.1133;0.2678;1.0693;2.7814;37.6347;13.5
22;29-01-2026;10:00:15;13.1227;0.2591;1.0544;2.655;37.6427;13.75
22;29-01-2026;10:00:15;13.1279;0.2482;1.0512;2.5424;37.6452;14.0
22;29-01-2026;10:00:16;13.1305;0.2324;1.0591;2.4496;37.646;14.25
22;29-01-2026;10:00:17;13.1318;0.2263;1.075;2.3659;37.6466;14.5
22;29-01-2026;10:00:17;13.1325;0.2259;1.0879;2.2804;37.6469;14.75
22;29-01-2026;10:00:17;13.133;0.226;1.0863;2.1965;37.6469;15.0
22;29-01-2026;10:00:18;13.1329;0.2262;1.0769;2.1187;37.6474;15.25
22;29-01-2026;10:00:19;13.1329;0.2255;1.0728;2.0494;37.6483;15.5
22;29-01-2026;10:00:20;13.1411;0.2219;1.0799;1.9587;37.6558;15.75
22;29-01-2026;10:00:20;13.152;0.2168;1.0836;1.8556;37.666;16.0
22;29-01-2026;10:00:21;13.1639;0.2095;1.0678;1.7564;37.674;16.25
22;29-01-2026;10:00:22;13.1798;0.2026;1.0534;1.6747;37.6882;16.5
22;29-01-2026;10:00:23;13.1917;0.1996;1.0503;1.6042;37.6975;16.75
22;29-01-2026;10:00:23;13.2;0.2021;1.0575;1.5478;37.7019;17.0
22;29-01-2026;10:00:24;13.2083;0.2046;1.0644;1.496;37.7064;17.25
22;29-01-2026;10:00:25;13.2184;0.2067;1.0777;1.4344;37.7143;17.5
22;29-01-2026;10:00:25;13.2297;0.2061;1.1138;1.3693;37.7229;17.75
22;29-01-2026;10:00:26;13.2405;0.2059;1.1591;1.3048;37.7302;18.0
22;29-01-2026;10:00:26;13.2497;0.2094;1.1994;1.2429;37.7344;18.25
22;29-01-2026;10:00:27;13.2556;0.2093;1.2335;1.1887;37.7371;18.5
22;29-01-2026;10:00:28;13.2591;0.208;1.285;1.1354;37.7381;18.75
22;29-01-2026;10:00:28;13.262;0.2074;1.3273;1.0847;37.7391;19.0
22;29-01-2026;10:00:29;13.2637;0.2092;1.3646;1.0374;37.7395;19.25
22;29-01-2026;10:00:29;13.264;0.2155;1.412;0.99193;37.7386;19.5
22;29-01-2026;10:00:30;13.2645;0.2204;1.4531;0.94746;37.7382;19.75
22;29-01-2026;10:00:30;13.2656;0.2217;1.4648;0.90138;37.7394;20.0
22;29-01-2026;10:00:31;13.2673;0.2208;1.4621;0.85173;37.7411;20.25
22;29-01-2026;10:00:31;13.2693;0.2198;1.4576;0.80293;37.7422;20.5
22;29-01-2026;10:00:32;13.2713;0.2176;1.4502;0.75922;37.7433;20.75
22;29-01-2026;10:00:32;13.2728;0.2151;1.4453;0.71842;37.7438;21.0
22;29-01-2026;10:00:33;13.2736;0.2134;1.4503;0.67743;37.7438;21.25
22;29-01-2026;10:00:34;13.2741;0.213;1.4772;0.64104;37.7439;21.5
22;29-01-2026;10:00:34;13.2745;0.2152;1.51;0.60837;37.744;21.75
22;29-01-2026;10:00:35;13.2741;0.2237;1.5421;0.57988;37.7438;22.0
22;29-01-2026;10:00:36;13.2739;0.2272;1.564;0.55446;37.7435;22.25
22;29-01-2026;10:00:36;13.2747;0.2191;1.5698;0.52641;37.744;22.5
22;29-01-2026;10:00:36;13.2752;0.2151;1.5771;0.49834;37.7442;22.75
22;29-01-2026;10:00:37;13.2754;0.2205;1.5923;0.47326;37.7442;23.0
22;29-01-2026;10:00:38;13.2747;0.2298;1.5915;0.45154;37.7439;23.25
22;29-01-2026;10:00:38;13.2745;0.2259;1.5456;0.42929;37.7438;23.5
22;29-01-2026;10:00:39;13.2753;0.2233;1.5661;0.40551;37.7443;23.75
22;29-01-2026;10:00:39;13.2761;0.221;1.6234;0.38259;37.7444;24.0
22;29-01-2026;10:00:40;13.2761;0.2182;1.6519;0.36185;37.7442;24.25
22;29-01-2026;10:00:40;13.276;0.2162;1.6458;0.34306;37.7438;24.5
22;29-01-2026;10:00:41;13.2767;0.2152;1.6333;0.32663;37.7442;24.75
22;29-01-2026;10:00:41;13.2773;0.2157;1.6292;0.31115;37.7442;25.0
22;29-01-2026;10:00:42;13.2778;0.2202;1.643;0.29627;37.744;25.25
22;29-01-2026;10:00:42;13.278;0.228;1.6744;0.28189;37.7439;25.5
22;29-01-2026;10:00:43;13.2781;0.2315;1.7066;0.26812;37.7437;25.75
22;29-01-2026;10:00:43;13.2783;0.2251;1.7343;0.25535;37.7437;26.0
22;29-01-2026;10:00:44;13.2785;0.2238;1.7562;0.24187;37.7437;26.25
22;29-01-2026;10:00:45;13.2784;0.23;1.7829;0.22758;37.7436;26.5
22;29-01-2026;10:00:45;13.2784;0.2305;1.7949;0.21452;37.7435;26.75
22;29-01-2026;10:00:46;13.2786;0.2266;1.8154;0.20379;37.7436;27.0
22;29-01-2026;10:00:47;13.2789;0.2283;1.869;0.19298;37.7437;27.25
22;29-01-2026;10:00:47;13.2791;0.2304;1.8911;0.18271;37.7436;27.5
22;29-01-2026;10:00:48;13.2791;0.2319;1.8838;0.17396;37.7435;27.75
22;29-01-2026;10:00:48;13.2792;0.2314;1.8713;0.16495;37.7435;28.0
22;29-01-2026;10:00:49;13.2793;0.2295;1.8554;0.15649;37.7435;28.25
22;29-01-2026;10:00:49;13.2794;0.2276;1.8446;0.14904;37.7436;28.5
22;29-01-2026;10:00:50;13.2794;0.2264;1.8419;0.14232;37.7436;28.75
22;29-01-2026;10:00:50;13.2793;0.2267;1.8392;0.13546;37.7437;29.0
22;29-01-2026;10:00:50;13.2792;0.227;1.8225;0.12924;37.7437;29.25
22;29-01-2026;10:00:51;13.2791;0.2284;1.7933;0.12303;37.7436;29.5
