#;Mise en base des profils de sonde pour Sete 2025
#;Geosciences Montpellier, Place eugene Bataillon, 34095 Montpellier
#;Mesures realisees avec Sonde SEA BIRD SBE 19+
ID_SITE;DATE;HEURE;TEMPERATURE;FLUORESCENCE;TURBIDITE;PAR;SALINITE;PROFONDEUR
22;10-03-2026;10:11:49;13.6543;0.7857;0.4729;11.857;35.9849;9.75
22;10-03-2026;10:11:49;13.6543;0.7991;0.472;11.42;35.9896;10.0
22;10-03-2026;10:11:49;13.6546;0.8143;0.4713;10.933;35.9936;10.25
22;10-03-2026;10:11:50;13.655;0.8074;0.4677;10.453;35.9982;10.5
22;10-03-2026;10:11:50;13.6544;0.7664;0.4597;10.003;36.0054;10.75
22;10-03-2026;10:11:51;13.6473;0.7327;0.4589;9.7441;36.0239;11.0
22;10-03-2026;10:11:52;13.6318;0.728;0.4674;9.6106;36.0598;11.25
22;10-03-2026;10:11:52;13.6187;0.7379;0.4818;9.4472;36.1148;11.5
22;10-03-2026;10:11:53;13.6158;0.7476;0.4931;9.2028;36.2068;11.75
22;10-03-2026;10:11:53;13.6242;0.7549;0.5019;8.8896;36.3267;12.0
22;10-03-2026;10:11:54;13.6382;0.7513;0.5094;8.5521;36.4378;12.25
22;10-03-2026;10:11:54;13.6502;0.7146;0.5148;8.2485;36.5066;12.5
22;10-03-2026;10:11:55;13.6571;0.6447;0.4985;8.0916;36.5333;12.75
22;10-03-2026;10:11:56;13.6576;0.5865;0.4582;8.0093;36.546;13.0
22;10-03-2026;10:11:56;13.6544;0.561;0.4525;7.8337;36.5605;13.25
22;10-03-2026;10:11:57;13.6494;0.5477;0.4563;7.6246;36.5737;13.5
22;10-03-2026;10:11:57;13.6445;0.5477;0.4637;7.4242;36.5847;13.75
22;10-03-2026;10:11:58;13.6399;0.5542;0.475;7.2186;36.5944;14.0
22;10-03-2026;10:11:58;13.6355;0.5629;0.4807;7.0066;36.6034;14.25
22;10-03-2026;10:11:59;13.6304;0.5728;0.4664;6.8126;36.6134;14.5
22;10-03-2026;10:11:59;13.6213;0.5681;0.467;6.6643;36.6334;14.75
22;10-03-2026;10:12:00;13.6106;0.5546;0.4777;6.5145;36.657;15.0
22;10-03-2026;10:12:01;13.6008;0.5439;0.4747;6.3445;36.6754;15.25
22;10-03-2026;10:12:01;13.5924;0.5338;0.4577;6.1467;36.6877;15.5
22;10-03-2026;10:12:02;13.5852;0.5274;0.446;5.94;36.6973;15.75
22;10-03-2026;10:12:02;13.5789;0.5225;0.4399;5.7514;36.7059;16.0
22;10-03-2026;10:12:03;13.5726;0.5154;0.438;5.6104;36.7161;16.25
22;10-03-2026;10:12:03;13.5667;0.5011;0.4412;5.5196;36.729;16.5
22;10-03-2026;10:12:04;13.5607;0.479;0.4573;5.425;36.7525;16.75
22;10-03-2026;10:12:04;13.5548;0.4678;0.4694;5.2712;36.7806;17.0
22;10-03-2026;10:12:05;13.5498;0.4769;0.4666;5.1026;36.8052;17.25
22;10-03-2026;10:12:05;13.5459;0.5012;0.453;4.9401;36.8291;17.5
22;10-03-2026;10:12:06;13.5434;0.5188;0.4342;4.8045;36.8483;17.75
22;10-03-2026;10:12:07;13.5425;0.5113;0.4184;4.7157;36.8731;18.0
22;10-03-2026;10:12:07;13.5424;0.4886;0.4144;4.6259;36.9024;18.25
22;10-03-2026;10:12:08;13.5405;0.4992;0.4165;4.5137;36.9313;18.5
22;10-03-2026;10:12:08;13.5345;0.5299;0.4196;4.3961;36.9599;18.75
22;10-03-2026;10:12:09;13.5246;0.5482;0.4189;4.27;36.9882;19.0
22;10-03-2026;10:12:09;13.5123;0.5529;0.4099;4.1422;37.0199;19.25
22;10-03-2026;10:12:10;13.4991;0.5353;0.3999;4.0285;37.0483;19.5
22;10-03-2026;10:12:11;13.4845;0.5188;0.3972;3.9284;37.0727;19.75
22;10-03-2026;10:12:12;13.474;0.5451;0.399;3.8257;37.1024;20.0
22;10-03-2026;10:12:12;13.4688;0.5753;0.3985;3.7202;37.1455;20.25
22;10-03-2026;10:12:13;13.468;0.6045;0.3957;3.6205;37.198;20.5
22;10-03-2026;10:12:13;13.4701;0.6253;0.3968;3.5304;37.2578;20.75
22;10-03-2026;10:12:14;13.4731;0.6457;0.4088;3.4539;37.3059;21.0
22;10-03-2026;10:12:14;13.4742;0.6475;0.4249;3.3866;37.3225;21.25
22;10-03-2026;10:12:15;13.4735;0.6047;0.4286;3.3083;37.3354;21.5
22;10-03-2026;10:12:15;13.4721;0.5837;0.4327;3.2192;37.3459;21.75
22;10-03-2026;10:12:16;13.4706;0.5731;0.4382;3.1315;37.3511;22.0
22;10-03-2026;10:12:16;13.4687;0.5651;0.4381;3.0475;37.355;22.25
22;10-03-2026;10:12:17;13.4659;0.5562;0.4293;2.962;37.359;22.5
22;10-03-2026;10:12:17;13.4609;0.5491;0.4237;2.8746;37.363;22.75
22;10-03-2026;10:12:18;13.4529;0.5441;0.426;2.7912;37.3662;23.0
22;10-03-2026;10:12:18;13.4437;0.5391;0.4315;2.719;37.3684;23.25
22;10-03-2026;10:12:19;13.4357;0.5303;0.4421;2.6604;37.3713;23.5
22;10-03-2026;10:12:20;13.4294;0.5274;0.462;2.6082;37.3758;23.75
22;10-03-2026;10:12:20;13.424;0.5287;0.4856;2.5389;37.3829;24.0
22;10-03-2026;10:12:21;13.4232;0.5179;0.5131;2.4619;37.3961;24.25
22;10-03-2026;10:12:21;13.4257;0.505;0.5406;2.3871;37.412;24.5
22;10-03-2026;10:12:22;13.4288;0.4957;0.5626;2.3149;37.4271;24.75
22;10-03-2026;10:12:22;13.4301;0.4884;0.5832;2.2439;37.4409;25.0
22;10-03-2026;10:12:23;13.4292;0.4783;0.5899;2.1757;37.452;25.25
22;10-03-2026;10:12:23;13.427;0.4617;0.5911;2.113;37.4588;25.5
22;10-03-2026;10:12:24;13.424;0.4517;0.6555;2.0455;37.4625;25.75
22;10-03-2026;10:12:25;13.4203;0.4487;0.7515;1.9722;37.4639;26.0
22;10-03-2026;10:12:25;13.4168;0.449;0.8621;1.8925;37.4643;26.25
22;10-03-2026;10:12:25;13.4144;0.4503;0.9774;1.8084;37.4647;26.5
22;10-03-2026;10:12:26;13.4129;0.4518;1.0979;1.725;37.4654;26.75
22;10-03-2026;10:12:27;13.4116;0.4579;1.2757;1.6469;37.4656;27.0
22;10-03-2026;10:12:27;13.4096;0.4777;1.3786;1.5739;37.4654;27.25
22;10-03-2026;10:12:28;13.4064;0.4937;1.4226;1.498;37.4646;27.5
22;10-03-2026;10:12:29;13.4042;0.4888;1.4777;1.4106;37.4644;27.75
22;10-03-2026;10:12:29;13.4027;0.4846;1.5416;1.3197;37.4644;28.0
22;10-03-2026;10:12:29;13.4018;0.4873;1.6332;1.2334;37.4645;28.25
22;10-03-2026;10:12:30;13.4011;0.4925;1.7312;1.1542;37.4647;28.5
22;10-03-2026;10:12:30;13.4009;0.4979;1.789;1.08;37.4649;28.75
22;10-03-2026;10:12:31;13.4008;0.5028;1.8257;1.0083;37.465;29.0
22;10-03-2026;10:12:32;13.4007;0.5007;1.8119;0.9426;37.4652;29.25
22;10-03-2026;10:12:32;13.4005;0.5012;1.8185;0.88279;37.4652;29.5
22;10-03-2026;10:12:34;13.4007;0.4582;1.8169;0.83277;37.4654;29.75
22;10-03-2026;10:12:41;13.4005;0.4854;1.9484;0.76826;37.4657;30.0
